Income,Age,Education,Marital Status,race,sex,Capital Gain,Capital Loss,Hours per Week,Native Country
 <=50k,18, 9,0,1,2, 0, 0, 30,1
 >50k,60, 16,1,1,1, 7688, 0, 60,1
 <=50k,21, 10,0,1,2, 0, 0, 40,1
 <=50k,53, 10,0,1,2, 0, 0, 22,1
 >50k,38, 13,1,1,1, 7688, 0, 55,1
 <=50k,21, 10,0,1,1, 0, 0, 40,1
 >50k,53, 16,0,1,2, 0, 0, 55,1
 <=50k,24, 9,0,1,1, 0, 0, 40,1
 <=50k,36, 12,1,1,1, 0, 0, 40,1
 <=50k,29, 14,0,0,1, 0, 0, 60,1
 <=50k,23, 10,0,1,1, 0, 0, 40,1
 <=50k,44, 10,1,1,1, 0, 0, 50,1
 <=50k,32, 14,1,1,1, 0, 0, 48,1
 <=50k,25, 13,0,1,2, 0, 0, 50,1
 <=50k,41, 9,0,1,1, 0, 0, 27,1
 <=50k,18, 9,0,1,2, 0, 0, 30,1
 <=50k,57, 10,1,1,1, 0, 1672, 45,1
 >50k,62, 13,0,1,1, 10520, 0, 50,1
 <=50k,29, 13,0,1,1, 0, 0, 40,1
 <=50k,19, 9,0,0,2, 0, 0, 40,1
 >50k,35, 15,1,1,1, 0, 0, 65,1
 >50k,52, 13,1,1,1, 0, 0, 50,1
 <=50k,28, 6,0,1,2, 0, 0, 40,1
 <=50k,38, 9,0,1,1, 0, 0, 40,1
 <=50k,42, 10,0,0,2, 0, 0, 40,1
 <=50k,41, 13,0,0,1, 0, 0, 40,1
 <=50k,23, 13,0,1,1, 0, 0, 38,1
 >50k,31, 14,1,1,1, 0, 0, 76,1
 <=50k,31, 3,0,1,1, 0, 0, 45,0
 >50k,46, 14,1,1,1, 0, 0, 40,1
 <=50k,18, 7,0,1,2, 0, 0, 20,1
 >50k,57, 14,1,1,1, 0, 0, 38,1
 <=50k,25, 11,0,1,2, 0, 0, 38,1
 >50k,32, 14,1,1,1, 0, 0, 40,1
 <=50k,27, 5,0,1,1, 0, 0, 40,1
 >50k,46, 13,1,1,1, 7688, 0, 45,1
 <=50k,43, 9,0,1,1, 0, 0, 40,1
 >50k,56, 13,0,1,2, 0, 0, 40,1
 <=50k,19, 9,1,1,2, 0, 0, 40,1
 <=50k,20, 9,0,1,2, 0, 0, 40,1
 <=50k,42, 10,0,1,1, 0, 0, 45,1
 <=50k,90, 9,0,1,1, 0, 0, 99,1
 <=50k,25, 7,0,0,1, 0, 0, 35,1
 <=50k,27, 9,0,0,2, 0, 0, 40,0
 <=50k,48, 9,1,1,1, 0, 0, 44,1
 <=50k,48, 10,0,0,1, 0, 0, 40,1
 <=50k,27, 9,1,1,1, 0, 0, 48,1
 <=50k,46, 13,0,1,2, 0, 0, 38,1
 <=50k,32, 3,1,1,1, 0, 0, 40,1
 <=50k,22, 11,1,1,1, 0, 0, 40,1
 >50k,24, 13,0,1,2, 0, 0, 40,1
 <=50k,31, 9,1,1,1, 0, 0, 65,1
 <=50k,20, 10,0,1,2, 0, 0, 18,1
 <=50k,28, 15,0,1,1, 2176, 0, 40,1
 >50k,40, 9,1,1,1, 0, 0, 60,1
 >50k,39, 9,1,1,1, 0, 0, 40,1
 <=50k,54, 9,1,1,1, 0, 0, 40,1
 <=50k,59, 10,1,1,1, 0, 0, 42,1
 <=50k,17, 7,0,1,2, 0, 0, 18,1
 <=50k,25, 10,0,1,1, 0, 0, 80,1
 >50k,49, 9,1,1,1, 0, 0, 40,1
 <=50k,55, 9,0,1,1, 34095, 0, 60,1
 <=50k,39, 9,1,1,1, 0, 0, 40,1
 <=50k,67, 10,0,1,2, 0, 0, 16,1
 <=50k,28, 9,0,1,1, 0, 0, 40,1
 <=50k,35, 5,1,1,1, 0, 0, 40,0
 >50k,44, 9,1,1,1, 0, 0, 48,1
 >50k,51, 14,1,1,1, 0, 0, 47,1
 <=50k,55, 13,0,0,1, 0, 0, 40,1
 >50k,45, 9,1,1,1, 0, 0, 78,1
 <=50k,32, 9,1,1,1, 0, 0, 48,1
 <=50k,45, 10,0,1,2, 0, 0, 40,1
 >50k,45, 14,1,1,1, 15024, 0, 60,0
 >50k,35, 13,0,1,1, 0, 0, 40,1
 <=50k,55, 9,1,1,1, 0, 0, 44,1
 >50k,59, 10,1,1,1, 0, 0, 40,1
 <=50k,22, 9,0,1,2, 0, 0, 55,1
 <=50k,46, 14,0,0,2, 0, 0, 35,1
 <=50k,23, 9,0,1,1, 0, 0, 40,1
 >50k,47, 13,1,1,1, 0, 0, 45,1
 <=50k,34, 9,1,1,1, 0, 0, 30,0
 <=50k,51, 7,0,1,1, 0, 0, 40,1
 <=50k,40, 11,1,1,1, 0, 0, 50,1
 <=50k,24, 10,0,1,1, 0, 0, 12,1
 <=50k,20, 10,0,1,1, 0, 0, 72,1
 <=50k,44, 10,0,1,1, 1831, 0, 50,1
 <=50k,26, 9,0,1,1, 0, 0, 40,1
 <=50k,35, 9,0,1,2, 0, 0, 38,1
 <=50k,23, 10,0,0,1, 0, 0, 40,0
 <=50k,40, 9,0,1,1, 0, 0, 50,1
 <=50k,49, 9,1,1,1, 0, 0, 40,1
 <=50k,32, 9,0,1,1, 0, 0, 45,1
 <=50k,28, 11,0,1,2, 0, 0, 40,1
 >50k,51, 14,1,1,1, 15024, 0, 60,1
 >50k,62, 11,1,1,1, 0, 0, 50,1
 <=50k,31, 10,1,1,1, 0, 0, 40,0
 >50k,47, 12,1,1,1, 0, 0, 40,1
 <=50k,36, 11,0,1,2, 0, 0, 3,1
 <=50k,44, 9,0,1,1, 0, 0, 40,1
 >50k,46, 13,1,1,1, 0, 0, 40,1
 <=50k,32, 9,0,1,1, 0, 0, 40,1
 <=50k,51, 12,0,0,2, 0, 0, 30,1
 >50k,48, 13,1,1,1, 0, 0, 45,1
 <=50k,28, 13,0,0,2, 0, 0, 40,1
 >50k,57, 10,1,1,1, 0, 0, 60,1
 <=50k,33, 11,1,1,1, 0, 0, 40,1
 <=50k,42, 9,0,1,1, 0, 0, 15,1
 <=50k,17, 6,0,1,1, 0, 0, 40,1
 >50k,31, 13,1,1,1, 0, 0, 55,1
 <=50k,35, 10,0,1,1, 0, 1974, 40,1
 <=50k,20, 9,0,1,1, 0, 0, 40,1
 <=50k,36, 9,1,1,2, 0, 0, 40,1
 <=50k,24, 10,0,1,2, 0, 0, 24,1
 >50k,33, 10,1,0,1, 0, 0, 50,1
 <=50k,36, 10,1,1,1, 0, 0, 40,1
 <=50k,31, 13,0,1,2, 0, 0, 40,1
 <=50k,29, 12,0,1,2, 3418, 0, 40,1
 >50k,47, 13,1,1,1, 0, 0, 60,1
 >50k,30, 16,1,1,1, 5178, 0, 75,1
 <=50k,34, 9,1,1,1, 0, 0, 50,1
 <=50k,23, 9,0,1,2, 0, 0, 40,1
 <=50k,33, 11,0,1,1, 0, 0, 40,1
 <=50k,59, 6,0,1,2, 0, 0, 40,1
 <=50k,67, 13,0,1,1, 0, 0, 40,1
 <=50k,26, 9,0,1,1, 0, 0, 40,1
 <=50k,27, 9,1,0,1, 2885, 0, 40,0
 <=50k,24, 13,0,1,1, 0, 0, 39,1
 <=50k,44, 11,0,1,1, 0, 0, 40,1
 >50k,31, 9,1,1,1, 0, 0, 40,1
 <=50k,28, 15,1,1,1, 0, 0, 60,1
 <=50k,19, 9,0,1,2, 0, 0, 20,1
 >50k,31, 13,1,1,2, 0, 1902, 40,1
 <=50k,20, 9,0,1,2, 0, 0, 40,1
 <=50k,64, 9,0,1,2, 0, 0, 15,1
 >50k,47, 9,1,1,2, 0, 0, 40,1
 <=50k,36, 10,0,1,2, 0, 0, 35,1
 >50k,48, 9,1,1,1, 0, 0, 44,1
 <=50k,19, 10,0,1,2, 0, 0, 40,0
 <=50k,22, 9,0,0,2, 0, 0, 35,1
 <=50k,56, 5,0,1,1, 0, 0, 40,1
 <=50k,22, 10,0,1,1, 0, 0, 50,1
 >50k,37, 13,1,1,1, 0, 0, 99,1
 <=50k,57, 13,0,1,2, 0, 0, 35,1
 >50k,38, 12,1,1,1, 0, 0, 50,1
 <=50k,34, 9,0,0,2, 0, 0, 40,1
 <=50k,38, 10,0,1,2, 0, 0, 40,1
 >50k,30, 10,1,0,1, 0, 1902, 40,0
 >50k,32, 13,0,1,1, 0, 0, 45,1
 <=50k,29, 8,0,0,2, 0, 0, 40,1
 <=50k,56, 9,1,1,1, 0, 0, 40,1
 >50k,42, 11,1,1,2, 7298, 0, 35,1
 <=50k,71, 9,0,1,2, 0, 0, 33,1
 <=50k,20, 7,0,1,1, 0, 0, 40,1
 <=50k,25, 9,0,1,1, 0, 0, 36,1
 >50k,61, 10,1,1,1, 0, 0, 50,1
 <=50k,24, 13,1,1,2, 0, 0, 40,1
 <=50k,51, 5,0,0,2, 0, 0, 40,1
 <=50k,27, 9,0,1,1, 0, 0, 40,1
 >50k,41, 10,1,1,2, 0, 1902, 40,1
 <=50k,31, 9,0,1,1, 0, 0, 40,1
 <=50k,39, 9,0,0,2, 0, 0, 16,1
 <=50k,51, 15,1,1,1, 0, 0, 40,1
 <=50k,52, 9,0,1,2, 0, 0, 40,1
 >50k,49, 13,1,1,1, 0, 0, 40,1
 <=50k,43, 10,1,1,1, 0, 0, 40,1
 >50k,45, 13,1,1,1, 0, 1977, 60,1
 <=50k,49, 9,0,1,1, 0, 0, 40,1
 <=50k,19, 9,0,1,2, 0, 0, 40,1
 <=50k,44, 9,1,1,1, 0, 0, 40,1
 <=50k,67, 9,1,1,1, 0, 0, 40,1
 >50k,58, 15,1,1,1, 0, 0, 45,1
 >50k,36, 13,1,1,1, 7688, 0, 40,1
 >50k,67, 9,0,1,2, 15831, 0, 16,0
 >50k,61, 16,1,1,1, 0, 0, 40,1
 <=50k,55, 4,0,0,2, 0, 0, 40,1
 <=50k,35, 9,0,1,1, 0, 0, 40,1
 <=50k,35, 6,0,0,2, 0, 0, 38,1
 <=50k,20, 10,0,1,2, 0, 0, 10,1
 <=50k,51, 9,1,0,2, 0, 0, 40,1
 <=50k,23, 13,0,1,1, 0, 0, 40,1
 <=50k,39, 9,1,1,1, 0, 0, 24,1
 <=50k,36, 10,0,1,2, 0, 0, 40,1
 >50k,47, 9,1,1,1, 0, 0, 45,1
 >50k,27, 13,0,1,1, 0, 0, 80,1
 <=50k,29, 9,1,1,1, 0, 0, 40,1
 <=50k,21, 10,0,1,1, 0, 0, 40,1
 <=50k,18, 10,0,1,2, 0, 0, 20,1
 <=50k,24, 10,0,1,1, 0, 0, 20,1
 >50k,39, 9,1,1,1, 0, 0, 40,1
 <=50k,51, 10,1,1,1, 0, 0, 40,1
 >50k,47, 13,1,1,1, 15024, 0, 40,1
 <=50k,62, 10,0,1,2, 0, 0, 30,1
 >50k,49, 13,1,1,1, 0, 0, 40,1
 <=50k,20, 7,1,1,1, 0, 0, 40,1
 <=50k,24, 10,0,1,1, 0, 0, 40,1
 <=50k,25, 9,0,1,2, 0, 0, 40,1
 <=50k,54, 13,1,1,1, 0, 0, 40,1
 <=50k,25, 9,0,1,1, 0, 0, 40,1
 >50k,43, 10,0,1,2, 0, 0, 55,1
 <=50k,26, 13,0,1,1, 0, 1876, 38,1
 <=50k,24, 9,1,1,1, 0, 0, 40,1
 <=50k,18, 7,0,0,1, 0, 0, 20,1
 <=50k,45, 9,1,1,1, 0, 0, 25,1
 <=50k,26, 13,0,1,1, 0, 0, 40,1
 <=50k,47, 10,0,1,1, 0, 0, 40,1
 <=50k,21, 9,0,0,1, 0, 0, 40,1
 <=50k,29, 9,0,1,2, 0, 0, 99,1
 <=50k,68, 10,1,1,1, 0, 0, 15,1
 <=50k,21, 10,0,0,1, 0, 0, 48,0
 <=50k,28, 10,0,1,1, 0, 0, 30,1
 >50k,46, 9,1,1,2, 0, 0, 40,1
 <=50k,35, 9,0,0,2, 0, 0, 48,1
 <=50k,50, 6,0,1,1, 0, 0, 25,1
 <=50k,48, 10,0,1,1, 0, 0, 40,1
 >50k,59, 13,1,1,1, 15024, 0, 50,1
 <=50k,23, 10,0,0,1, 0, 0, 40,1
 <=50k,53, 9,0,1,2, 0, 0, 30,1
 >50k,50, 14,1,1,1, 0, 0, 40,1
 <=50k,53, 8,0,0,1, 0, 0, 56,0
 <=50k,52, 9,1,0,1, 0, 0, 48,1
 <=50k,38, 13,1,1,1, 0, 0, 50,1
 >50k,43, 14,1,1,1, 0, 0, 50,1
 <=50k,35, 13,1,1,2, 0, 0, 32,1
 >50k,41, 15,1,1,1, 0, 0, 50,1
 <=50k,22, 10,0,1,1, 0, 0, 40,1
 >50k,39, 9,1,1,1, 0, 0, 60,1
 >50k,45, 14,1,1,1, 0, 0, 40,1
 <=50k,31, 5,1,1,2, 0, 0, 42,1
 >50k,40, 13,1,1,1, 0, 1887, 40,1
 <=50k,47, 3,1,1,1, 0, 0, 20,1
 <=50k,53, 9,1,0,1, 0, 0, 40,0
 >50k,53, 13,1,1,1, 0, 0, 60,1
 >50k,33, 13,0,0,1, 0, 1564, 52,1
 <=50k,24, 13,0,1,2, 0, 0, 20,1
 <=50k,34, 10,0,1,2, 0, 0, 40,1
 >50k,46, 9,1,1,1, 0, 0, 50,1
 <=50k,29, 10,1,1,1, 0, 0, 60,1
 >50k,61, 7,0,1,2, 0, 0, 32,1
 <=50k,31, 9,1,1,1, 0, 0, 40,1
 <=50k,29, 9,0,0,1, 0, 0, 40,1
 <=50k,42, 9,0,1,1, 0, 0, 40,1
 <=50k,50, 10,1,1,1, 0, 0, 40,1
 <=50k,34, 9,0,1,2, 0, 0, 40,1
 <=50k,39, 4,1,1,1, 0, 0, 40,1
 <=50k,74, 2,1,0,1, 0, 0, 20,1
 <=50k,40, 10,1,1,1, 0, 0, 40,1
 >50k,75, 15,1,1,1, 0, 2174, 50,1
 >50k,40, 13,1,1,2, 0, 0, 40,1
 <=50k,36, 7,1,1,1, 0, 0, 40,1
 >50k,28, 13,1,1,2, 0, 0, 40,1
 <=50k,19, 10,0,1,2, 0, 0, 18,1
 <=50k,36, 12,0,0,2, 0, 0, 32,1
 <=50k,50, 10,0,1,2, 0, 880, 40,1
 >50k,47, 12,1,0,2, 15024, 0, 40,1
 <=50k,48, 9,0,0,2, 0, 0, 33,0
 <=50k,60, 9,0,1,1, 0, 0, 40,1
 <=50k,30, 14,0,0,1, 0, 0, 30,1
 >50k,32, 13,1,1,1, 0, 0, 50,1
 >50k,45, 14,1,1,2, 0, 1977, 35,1
 >50k,51, 10,1,1,1, 0, 0, 40,1
 <=50k,53, 5,0,0,1, 0, 0, 75,0
 >50k,48, 14,1,1,1, 0, 0, 40,0
 <=50k,32, 12,0,1,2, 0, 0, 50,1
 <=50k,31, 9,0,0,2, 0, 0, 40,1
 <=50k,58, 13,0,1,2, 0, 0, 20,1
 >50k,32, 12,1,1,1, 0, 0, 60,1
 <=50k,32, 13,0,1,1, 0, 0, 40,1
 <=50k,40, 13,0,1,1, 0, 0, 80,1
 >50k,50, 13,1,1,1, 99999, 0, 55,1
 <=50k,38, 6,0,1,1, 0, 0, 40,1
 <=50k,30, 9,1,1,1, 0, 0, 40,1
 <=50k,21, 9,0,1,2, 0, 0, 40,1
 >50k,28, 13,0,1,2, 0, 1564, 40,1
 <=50k,32, 12,0,1,2, 0, 880, 36,1
 <=50k,25, 9,0,1,1, 0, 0, 45,1
 >50k,59, 10,1,1,1, 0, 0, 40,1
 <=50k,49, 10,0,1,1, 0, 0, 40,1
 <=50k,36, 13,0,1,1, 0, 0, 40,1
 <=50k,46, 10,0,1,2, 0, 0, 30,1
 >50k,37, 15,1,1,1, 0, 0, 60,1
 >50k,48, 13,1,0,1, 0, 0, 40,1
 <=50k,43, 10,1,1,1, 0, 1672, 44,1
 >50k,41, 9,1,1,1, 0, 0, 40,1
 <=50k,54, 9,1,1,1, 3464, 0, 40,1
 <=50k,36, 10,0,1,2, 0, 0, 4,1
 <=50k,29, 13,0,0,2, 0, 0, 40,1
 <=50k,66, 9,1,1,1, 0, 2267, 40,1
 <=50k,59, 15,0,1,1, 0, 0, 50,1
 >50k,62, 13,1,1,1, 0, 0, 40,1
 <=50k,29, 6,0,1,1, 0, 0, 40,0
 >50k,28, 13,1,1,1, 0, 0, 45,1
 >50k,27, 13,1,1,1, 0, 1887, 60,1
 >50k,42, 9,1,1,1, 0, 0, 40,1
 >50k,60, 11,1,1,1, 0, 0, 46,1
 >50k,58, 14,1,1,1, 0, 0, 50,1
 <=50k,27, 10,1,1,1, 0, 0, 40,1
 <=50k,45, 9,0,1,2, 0, 0, 40,1
 >50k,50, 10,1,1,1, 0, 0, 40,1
 <=50k,43, 10,1,0,1, 0, 0, 40,1
 <=50k,39, 15,0,1,1, 0, 0, 50,1
 <=50k,21, 10,0,1,1, 0, 0, 20,1
 <=50k,24, 9,1,0,1, 0, 0, 70,1
 <=50k,59, 15,1,1,1, 0, 0, 30,1
 >50k,36, 9,1,1,1, 0, 0, 40,1
 >50k,35, 14,1,0,1, 0, 0, 65,0
 <=50k,33, 10,0,1,1, 0, 0, 40,1
 <=50k,30, 9,0,0,2, 0, 0, 45,1
 >50k,40, 11,0,1,1, 0, 0, 50,1
 <=50k,26, 10,1,1,1, 0, 0, 55,1
 <=50k,37, 11,0,0,1, 0, 0, 40,1
 <=50k,68, 10,0,1,2, 0, 0, 20,1
 >50k,45, 13,1,1,1, 0, 0, 72,1
 <=50k,56, 9,1,1,1, 0, 0, 40,1
 <=50k,36, 9,0,1,2, 0, 0, 40,1
 >50k,50, 13,1,1,1, 7298, 0, 50,1
 <=50k,38, 11,1,1,1, 0, 0, 40,1
 <=50k,29, 13,1,1,1, 0, 0, 41,1
 <=50k,28, 9,0,1,2, 0, 0, 28,1
 <=50k,39, 10,1,1,1, 0, 0, 50,1
 <=50k,26, 13,0,1,1, 0, 0, 40,1
 >50k,52, 10,0,1,1, 0, 0, 65,1
 <=50k,52, 13,0,1,1, 0, 0, 40,1
 <=50k,84, 9,0,1,2, 0, 0, 13,1
 <=50k,33, 10,0,1,2, 0, 0, 10,1
 >50k,46, 15,1,1,1, 15024, 0, 50,1
 <=50k,30, 9,0,1,2, 0, 0, 35,1
 >50k,38, 13,1,1,1, 0, 0, 40,0
 <=50k,66, 9,0,1,2, 0, 0, 8,1
 >50k,62, 14,1,1,1, 0, 0, 40,0
 >50k,31, 13,1,0,1, 0, 1887, 40,1
 >50k,31, 13,1,1,1, 0, 0, 40,1
 <=50k,39, 9,1,1,1, 2829, 0, 40,1
 <=50k,27, 13,0,1,2, 0, 0, 40,1
 <=50k,38, 10,0,1,2, 0, 0, 40,1
 <=50k,25, 9,0,1,1, 0, 0, 40,1
 <=50k,48, 9,1,1,2, 0, 0, 40,1
 >50k,45, 14,1,1,1, 0, 0, 50,1
 <=50k,22, 10,0,1,1, 0, 0, 40,1
 <=50k,50, 9,1,1,1, 0, 0, 40,0
 <=50k,21, 9,0,1,1, 0, 0, 40,1
 <=50k,44, 10,0,1,2, 0, 0, 40,1
 <=50k,60, 9,0,0,1, 0, 1876, 50,1
 <=50k,51, 9,1,1,1, 0, 0, 48,1
 <=50k,30, 9,0,1,1, 0, 0, 40,1
 <=50k,46, 12,0,1,1, 0, 0, 40,1
 >50k,43, 11,1,1,1, 0, 0, 45,1
 <=50k,57, 9,0,0,1, 0, 0, 48,1
 >50k,48, 14,1,1,1, 0, 1902, 40,1
 <=50k,68, 9,1,1,1, 2414, 0, 40,1
 <=50k,33, 10,0,1,1, 0, 0, 24,1
 <=50k,22, 9,0,1,1, 4416, 0, 40,1
 <=50k,28, 9,0,1,1, 0, 0, 50,1
 <=50k,32, 14,1,0,1, 0, 0, 40,0
 <=50k,56, 9,0,1,1, 0, 0, 42,1
 <=50k,36, 9,1,1,1, 0, 0, 50,1
 <=50k,34, 10,1,1,1, 0, 0, 55,1
 <=50k,18, 9,0,1,2, 0, 1721, 40,1
 <=50k,39, 6,0,0,1, 0, 1590, 40,1
 <=50k,25, 13,0,1,2, 0, 0, 40,1
 <=50k,27, 10,0,1,1, 0, 0, 35,1
 <=50k,56, 14,0,1,1, 0, 1876, 60,1
 <=50k,33, 9,1,1,1, 0, 0, 40,1
 >50k,49, 16,1,0,1, 0, 0, 60,1
 <=50k,44, 9,1,1,1, 0, 0, 84,1
 >50k,30, 7,0,1,1, 0, 0, 45,1
 <=50k,27, 9,0,1,1, 0, 0, 50,1
 >50k,25, 13,0,1,1, 0, 0, 40,1
 <=50k,30, 13,0,1,1, 0, 0, 40,1
 <=50k,38, 12,1,1,1, 0, 0, 40,0
 <=50k,38, 9,1,1,1, 0, 0, 40,1
 <=50k,46, 10,0,1,2, 0, 0, 40,1
 <=50k,37, 9,0,1,2, 0, 0, 20,1
 >50k,62, 9,1,1,1, 0, 0, 40,1
 <=50k,55, 9,1,1,1, 0, 0, 40,1
 <=50k,47, 9,0,1,1, 0, 0, 40,1
 <=50k,45, 9,1,1,2, 0, 0, 14,1
 <=50k,50, 9,1,1,1, 0, 0, 40,1
 <=50k,36, 9,0,1,1, 0, 0, 40,1
 <=50k,45, 9,0,1,2, 0, 0, 20,1
 <=50k,23, 9,0,1,1, 0, 0, 38,1
 >50k,37, 12,1,1,1, 7688, 0, 50,1
 >50k,38, 16,1,1,1, 0, 0, 55,1
 <=50k,27, 10,0,0,1, 0, 0, 40,1
 <=50k,29, 13,1,1,2, 0, 0, 50,1
 <=50k,45, 14,0,1,2, 0, 0, 40,1
 >50k,41, 9,1,1,1, 0, 1887, 55,1
 <=50k,38, 10,0,1,2, 0, 0, 20,1
 <=50k,27, 13,0,1,1, 0, 0, 40,1
 <=50k,44, 9,0,1,1, 0, 0, 40,1
 <=50k,33, 14,1,0,1, 0, 0, 40,0
 >50k,28, 9,1,0,1, 99999, 0, 40,1
 >50k,32, 13,1,1,1, 0, 0, 45,1
 <=50k,43, 14,1,1,1, 0, 0, 55,1
 <=50k,45, 9,0,0,2, 0, 0, 40,1
 >50k,52, 12,1,1,1, 7298, 0, 40,1
 <=50k,24, 9,0,1,1, 0, 0, 35,1
 >50k,47, 11,1,1,1, 0, 0, 40,1
 >50k,53, 16,0,1,1, 14084, 0, 50,1
 >50k,31, 13,1,1,1, 0, 0, 40,1
 <=50k,30, 11,0,1,1, 0, 0, 40,1
 <=50k,56, 9,1,1,1, 0, 0, 40,1
 >50k,49, 13,1,1,1, 0, 0, 40,1
 <=50k,38, 9,1,1,1, 0, 0, 40,1
 <=50k,19, 10,0,1,1, 0, 0, 18,1
 <=50k,39, 11,1,1,1, 0, 0, 40,1
 <=50k,38, 9,1,1,1, 0, 0, 40,1
 >50k,47, 9,1,1,1, 0, 0, 55,1
 <=50k,58, 7,1,1,1, 0, 0, 40,1
 <=50k,27, 9,0,0,1, 2174, 0, 40,1
 >50k,59, 14,0,1,1, 0, 0, 40,1
 <=50k,24, 13,0,1,1, 0, 0, 47,1
 <=50k,42, 11,1,1,1, 2407, 0, 40,1
 >50k,53, 14,1,1,1, 0, 0, 60,1
 <=50k,35, 9,1,1,1, 0, 0, 50,1
 >50k,36, 9,1,0,2, 0, 0, 40,0
 <=50k,26, 9,1,1,1, 0, 0, 40,0
 <=50k,33, 5,0,1,1, 0, 0, 48,1
 <=50k,29, 10,1,1,1, 0, 0, 40,1
 <=50k,43, 7,1,1,1, 0, 0, 40,1
 >50k,35, 13,1,1,1, 15024, 0, 50,1
 >50k,48, 13,0,0,2, 0, 0, 36,0
 <=50k,45, 14,0,1,2, 0, 0, 40,1
 <=50k,43, 9,0,1,2, 0, 0, 40,1
 <=50k,27, 5,0,1,1, 0, 0, 30,1
 <=50k,21, 4,0,1,1, 0, 0, 40,1
 >50k,39, 10,1,1,1, 15024, 0, 40,1
 >50k,52, 13,1,1,1, 15024, 0, 55,1
 <=50k,41, 13,0,1,2, 0, 0, 40,1
 >50k,48, 9,1,1,1, 7688, 0, 70,1
 <=50k,53, 9,0,1,1, 0, 1092, 40,1
 <=50k,33, 12,1,1,1, 0, 0, 50,1
 <=50k,37, 6,0,1,1, 0, 0, 35,1
 >50k,43, 16,0,0,2, 0, 0, 24,1
 <=50k,20, 10,0,1,2, 0, 0, 40,1
 >50k,47, 15,1,1,1, 0, 0, 50,1
 <=50k,36, 9,1,1,1, 0, 0, 70,1
 >50k,41, 9,1,1,1, 0, 1887, 45,1
 <=50k,67, 4,1,1,1, 1797, 0, 40,1
 <=50k,38, 13,0,0,1, 0, 0, 40,0
 <=50k,47, 14,0,0,1, 0, 0, 25,1
 <=50k,39, 11,1,1,1, 0, 0, 40,1
 <=50k,36, 9,0,0,1, 0, 0, 35,1
 <=50k,24, 10,1,0,1, 0, 0, 40,1
 <=50k,50, 9,1,1,1, 0, 0, 84,1
 <=50k,21, 9,0,1,2, 1055, 0, 30,1
 <=50k,21, 5,0,1,2, 0, 0, 50,0
 <=50k,40, 9,0,1,1, 0, 0, 40,1
 <=50k,19, 10,0,1,2, 0, 0, 25,1
 <=50k,38, 9,0,1,2, 0, 0, 40,1
 <=50k,34, 11,1,1,1, 0, 0, 50,1
 <=50k,44, 10,0,1,1, 0, 0, 50,1
 <=50k,20, 12,0,1,2, 0, 0, 25,1
 >50k,44, 9,0,1,1, 0, 1564, 55,0
 <=50k,49, 9,0,1,2, 594, 0, 10,1
 >50k,45, 12,1,1,1, 0, 0, 50,1
 <=50k,24, 9,0,1,1, 0, 0, 40,1
 <=50k,34, 9,0,1,1, 0, 0, 40,1
 >50k,58, 9,1,1,1, 0, 0, 72,1
 <=50k,39, 9,1,1,1, 0, 0, 45,1
 <=50k,22, 9,0,1,1, 0, 0, 40,1
 >50k,38, 13,1,1,2, 0, 0, 32,1
 >50k,32, 15,1,1,1, 15024, 0, 50,1
 <=50k,45, 9,0,1,1, 0, 0, 48,1
 <=50k,23, 9,1,0,1, 0, 0, 45,1
 <=50k,35, 12,1,1,1, 0, 0, 45,1
 >50k,52, 10,1,1,1, 0, 0, 45,1
 <=50k,55, 10,0,1,1, 0, 0, 40,1
 <=50k,23, 9,0,1,1, 0, 0, 40,1
 <=50k,22, 13,1,0,2, 2885, 0, 25,1
 <=50k,27, 9,1,1,1, 0, 0, 40,1
 <=50k,24, 12,0,1,2, 0, 0, 15,1
 <=50k,21, 10,0,1,1, 0, 0, 40,1
 <=50k,49, 13,0,1,2, 0, 0, 35,1
 <=50k,32, 8,1,1,1, 0, 0, 40,1
 <=50k,64, 10,0,1,2, 0, 0, 24,1
 <=50k,37, 9,0,1,1, 0, 0, 50,1
 <=50k,61, 4,0,1,1, 0, 0, 40,0
 >50k,44, 9,1,1,2, 0, 0, 40,1
 >50k,53, 9,1,1,1, 0, 0, 52,1
 >50k,43, 14,0,1,1, 0, 0, 50,1
 >50k,60, 16,1,1,1, 0, 1902, 40,1
 <=50k,23, 10,0,1,2, 0, 0, 40,1
 <=50k,25, 14,1,1,1, 0, 0, 40,0
 <=50k,29, 9,0,1,2, 0, 0, 40,1
 <=50k,51, 13,0,1,2, 0, 0, 55,0
 <=50k,47, 2,0,1,1, 0, 0, 12,0
 <=50k,20, 9,0,1,2, 0, 0, 40,1
 >50k,25, 7,1,1,1, 5178, 0, 40,0
 <=50k,27, 6,1,1,1, 0, 0, 40,1
 <=50k,23, 9,0,1,2, 0, 0, 40,1
 <=50k,18, 9,0,1,2, 0, 0, 27,1
 <=50k,23, 4,1,1,1, 0, 0, 32,1
 <=50k,59, 9,0,1,1, 0, 0, 60,1
 <=50k,46, 9,0,1,2, 0, 0, 37,1
 >50k,46, 14,1,0,1, 0, 0, 38,1
 <=50k,36, 7,0,1,2, 0, 0, 23,1
 <=50k,44, 9,0,1,2, 0, 0, 40,1
 <=50k,17, 7,0,1,1, 0, 0, 20,1
 <=50k,27, 10,0,1,1, 0, 0, 45,1
 >50k,32, 10,1,1,1, 0, 0, 40,1
 <=50k,53, 9,0,0,1, 0, 0, 40,1
